"PassengerId","Survived","Pclass","Sex","NameTitle","NameTitle2","Age","SibSp","Parch","Total","ParTog","ChiTog","SibTog","Role","Ticket","Fare","Embarked"
1121,NA,"B","male","Mr.","Mr.",36,0,0,1,"N","N","N","N","242963",13,"S"
1122,NA,"B","male","Mr.","Mr.",14,0,0,1,"N","N","N","N","220845",65,"S"
1123,NA,"A","female","Miss.","Miss.",21,0,0,1,"N","N","N","N","113795",26.55,"S"
1124,NA,"C","male","Mr.","Mr.",21,1,0,2,"N","N","Y","N","3101266",6.4958,"S"
1125,NA,"C","male","Mr.","Mr.",37,0,0,1,"N","N","N","N","330971",7.8792,"Q"
1126,NA,"A","male","Mr.","Mr.",39,1,0,2,"N","N","Y","N","PC 17599",71.2833,"C"
1127,NA,"C","male","Mr.","Mr.",20,0,0,1,"N","N","N","N","350416",7.8542,"S"
1128,NA,"A","male","Mr.","Mr.",64,1,0,2,"N","N","Y","N","110813",75.25,"C"
1129,NA,"C","male","Mr.","Mr.",20,0,0,1,"N","N","N","N","2679",7.225,"C"
1130,NA,"B","female","Miss.","Miss.",18,1,1,3,"N","N","Y","N","250650",13,"S"
1131,NA,"A","female","Mrs.","Mrs.",48,1,0,2,"N","N","Y","N","PC 17761",106.425,"C"
1132,NA,"A","female","Mrs.","Mrs.",55,0,0,1,"N","N","N","N","112377",27.7208,"C"
1133,NA,"B","female","Mrs.","Mrs.",45,0,2,3,"N","N","N","N","237789",30,"S"
1134,NA,"A","male","Mr.","Mr.",45,1,1,3,"N","Y","Y","P","16966",134.5,"C"
1135,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","3470",7.8875,"S"
1136,NA,"C","male","Master.","Master.",5,1,2,4,"Y","N","Y","C","W./C. 6607",23.45,"S"
1137,NA,"A","male","Mr.","Mr.",41,1,0,2,"N","N","Y","N","17464",51.8625,"S"
1138,NA,"B","female","Mrs.","Mrs.",22,0,0,1,"N","N","N","N","F.C.C. 13534",21,"S"
1139,NA,"B","male","Mr.","Mr.",42,1,1,3,"N","Y","Y","P","28220",32.5,"S"
1140,NA,"B","female","Mrs.","Mrs.",29,1,0,2,"N","N","Y","N","26707",26,"S"
1141,NA,"C","female","Mrs.","Mrs.",26,1,0,2,"N","N","Y","N","2660",14.4542,"C"
1142,NA,"B","female","Miss.","Miss.",1,1,2,4,"Y","N","Y","C","C.A. 34651",27.75,"S"
1143,NA,"C","male","Mr.","Mr.",20,0,0,1,"N","N","N","N","SOTON/O2 3101284",7.925,"S"
1144,NA,"A","male","Mr.","Mr.",27,1,0,2,"N","N","Y","N","13508",136.7792,"C"
1145,NA,"C","male","Mr.","Mr.",24,0,0,1,"N","N","N","N","7266",9.325,"S"
1146,NA,"C","male","Mr.","Mr.",32,0,0,1,"N","N","N","N","345775",9.5,"S"
1147,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","C.A. 42795",7.55,"S"
1148,NA,"C","male","Mr.","Mr.",37,0,0,1,"N","N","N","N","AQ/4 3130",7.75,"Q"
1149,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","363611",8.05,"S"
1150,NA,"B","female","Miss.","Miss.",19,0,0,1,"N","N","N","N","28404",13,"S"
1151,NA,"C","male","Mr.","Mr.",21,0,0,1,"N","N","N","N","345501",7.775,"S"
1152,NA,"C","male","Mr.","Mr.",36,1,0,2,"N","N","Y","N","345572",17.4,"S"
1153,NA,"C","male","Mr.","Mr.",21,0,0,1,"N","N","N","N","350410",7.8542,"S"
1154,NA,"B","female","Mrs.","Mrs.",29,0,2,3,"N","Y","N","P","29103",23,"S"
1155,NA,"C","female","Miss.","Miss.",1,1,1,3,"Y","N","Y","C","350405",12.1833,"S"
1156,NA,"B","male","Mr.","Mr.",30,0,0,1,"N","N","N","N","C.A. 34644",12.7375,"C"
1157,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","349235",7.8958,"S"
1158,NA,"A","male","Mr.","Mr.",41,0,0,1,"N","N","N","N","112051",0,"S"
1159,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","C.A. 49867",7.55,"S"
1160,NA,"C","female","Miss.","Miss.",22,0,0,1,"N","N","N","N","A. 2. 39186",8.05,"S"
1161,NA,"C","male","Mr.","Mr.",17,0,0,1,"N","N","N","N","315095",8.6625,"S"
1162,NA,"A","male","Mr.","Mr.",46,0,0,1,"N","N","N","N","13050",75.2417,"C"
1163,NA,"C","male","Mr.","Mr.",37,0,0,1,"N","N","N","N","368573",7.75,"Q"
1164,NA,"A","female","Mrs.","Mrs.",26,1,0,2,"N","N","Y","N","13508",136.7792,"C"
1165,NA,"C","female","Miss.","Miss.",23,1,0,2,"N","N","Y","N","370371",15.5,"Q"
1166,NA,"C","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","2676",7.225,"C"
1167,NA,"B","female","Miss.","Miss.",20,1,0,2,"N","N","Y","N","236853",26,"S"
1168,NA,"B","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","SC 14888",10.5,"S"
1169,NA,"B","male","Mr.","Mr.",40,1,0,2,"N","N","Y","N","2926",26,"S"
1170,NA,"B","male","Mr.","Mr.",30,1,0,2,"N","N","Y","N","CA 31352",21,"S"
1171,NA,"B","male","Mr.","Mr.",22,0,0,1,"N","N","N","N","W./C. 14260",10.5,"S"
1172,NA,"C","female","Miss.","Miss.",23,0,0,1,"N","N","N","N","315085",8.6625,"S"
1173,NA,"C","male","Master.","Master.",1,1,1,3,"Y","N","Y","C","SOTON/O.Q. 3101315",13.775,"S"
1174,NA,"C","female","Miss.","Miss.",23,0,0,1,"N","N","N","N","364859",7.75,"Q"
1175,NA,"C","female","Miss.","Miss.",9,1,1,3,"Y","N","Y","C","2650",15.2458,"C"
1176,NA,"C","female","Miss.","Miss.",2,1,1,3,"Y","N","Y","C","370129",20.2125,"S"
1177,NA,"C","male","Mr.","Mr.",36,0,0,1,"N","N","N","N","A/5 21175",7.25,"S"
1178,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","SOTON/O.Q. 3101314",7.25,"S"
1179,NA,"A","male","Mr.","Mr.",24,1,0,2,"N","N","Y","N","21228",82.2667,"S"
1180,NA,"C","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","2655",7.2292,"C"
1181,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","A/5 1478",8.05,"S"
1182,NA,"A","male","Mr.","Mr.",41,0,0,1,"N","N","N","N","PC 17607",39.6,"S"
1183,NA,"C","female","Miss.","Miss.",30,0,0,1,"N","N","N","N","382650",6.95,"Q"
1184,NA,"C","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","2652",7.2292,"C"
1185,NA,"A","male","Dr.","Dr.",53,1,1,3,"N","Y","Y","P","33638",81.8583,"S"
1186,NA,"C","male","Mr.","Mr.",36,0,0,1,"N","N","N","N","345771",9.5,"S"
1187,NA,"C","male","Mr.","Mr.",26,0,0,1,"N","N","N","N","349202",7.8958,"S"
1188,NA,"B","female","Miss.","Miss.",1,1,2,4,"Y","N","Y","C","SC/Paris 2123",41.5792,"C"
1189,NA,"C","male","Mr.","Mr.",25,2,0,3,"N","N","Y","N","2662",21.6792,"C"
1190,NA,"A","male","Mr.","Mr.",30,0,0,1,"N","N","N","N","113801",45.5,"S"
1191,NA,"C","male","Mr.","Mr.",29,0,0,1,"N","N","N","N","347467",7.8542,"S"
1192,NA,"C","male","Mr.","Mr.",32,0,0,1,"N","N","N","N","347079",7.775,"S"
1193,NA,"B","male","Mr.","Mr.",27,0,0,1,"N","N","N","N","237735",15.0458,"C"
1194,NA,"B","male","Mr.","Mr.",43,0,1,2,"N","Y","N","P","S.O./P.P. 2",21,"S"
1195,NA,"C","male","Mr.","Mr.",24,0,0,1,"N","N","N","N","315092",8.6625,"S"
1196,NA,"C","female","Miss.","Miss.",23,0,0,1,"N","N","N","N","383123",7.75,"Q"
1197,NA,"A","female","Mrs.","Mrs.",64,1,1,3,"Y","N","Y","C","112901",26.55,"S"
1198,NA,"A","male","Mr.","Mr.",30,1,2,4,"N","Y","Y","P","113781",151.55,"S"
1199,NA,"C","male","Master.","Master.",1,0,1,2,"Y","N","N","C","392091",9.35,"S"
1200,NA,"A","male","Mr.","Mr.",55,1,1,3,"N","Y","Y","P","12749",93.5,"S"
1201,NA,"C","female","Mrs.","Mrs.",45,1,0,2,"N","N","Y","N","350026",14.1083,"S"
1202,NA,"C","male","Mr.","Mr.",18,0,0,1,"N","N","N","N","315091",8.6625,"S"
1203,NA,"C","male","Mr.","Mr.",22,0,0,1,"N","N","N","N","2658",7.225,"C"
1204,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","LP 1588",7.575,"S"
1205,NA,"C","female","Miss.","Miss.",37,0,0,1,"N","N","N","N","368364",7.75,"Q"
1206,NA,"A","female","Mrs.","Mrs.",55,0,0,1,"N","N","N","N","PC 17760",135.6333,"C"
1207,NA,"C","female","Miss.","Miss.",17,0,0,1,"N","N","N","N","AQ/3. 30631",7.7333,"Q"
1208,NA,"A","male","Mr.","Mr.",57,1,0,2,"N","N","Y","N","PC 17569",146.5208,"C"
1209,NA,"B","male","Mr.","Mr.",19,0,0,1,"N","N","N","N","28004",10.5,"S"
1210,NA,"C","male","Mr.","Mr.",27,0,0,1,"N","N","N","N","350408",7.8542,"S"
1211,NA,"B","male","Mr.","Mr.",22,2,0,3,"N","N","Y","N","C.A. 31029",31.5,"S"
1212,NA,"C","male","Mr.","Mr.",26,0,0,1,"N","N","N","N","347075",7.775,"S"
1213,NA,"C","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","2654",7.2292,"C"
1214,NA,"B","male","Mr.","Mr.",26,0,0,1,"N","N","N","N","244368",13,"S"
1215,NA,"A","male","Mr.","Mr.",33,0,0,1,"N","N","N","N","113790",26.55,"S"
1216,NA,"A","female","Miss.","Miss.",39,0,0,1,"N","N","N","N","24160",211.3375,"S"
1217,NA,"C","male","Mr.","Mr.",23,0,0,1,"N","N","N","N","SOTON/O.Q. 3101309",7.05,"S"
1218,NA,"B","female","Miss.","Miss.",12,2,1,4,"Y","N","Y","C","230136",39,"S"
1219,NA,"A","male","Mr.","Mr.",46,0,0,1,"N","N","N","N","PC 17585",79.2,"C"
1220,NA,"B","male","Mr.","Mr.",29,1,0,2,"N","N","Y","N","2003",26,"S"
1221,NA,"B","male","Mr.","Mr.",21,0,0,1,"N","N","N","N","236854",13,"S"
1222,NA,"B","female","Mrs.","Mrs.",48,0,2,3,"N","Y","N","P","C.A. 33112",36.75,"S"
1223,NA,"A","male","Mr.","Mr.",39,0,0,1,"N","N","N","N","PC 17580",29.7,"C"
1224,NA,"C","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","2684",7.225,"C"
1225,NA,"C","female","Mrs.","Mrs.",19,1,1,3,"N","Y","Y","P","2653",15.7417,"C"
1226,NA,"C","male","Mr.","Mr.",27,0,0,1,"N","N","N","N","349229",7.8958,"S"
1227,NA,"A","male","Mr.","Mr.",30,0,0,1,"N","N","N","N","110469",26,"S"
1228,NA,"B","male","Mr.","Mr.",32,0,0,1,"N","N","N","N","244360",13,"S"
1229,NA,"C","male","Mr.","Mr.",39,0,2,3,"N","N","N","N","2675",7.2292,"C"
1230,NA,"B","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","C.A. 31029",31.5,"S"
1231,NA,"C","male","Master.","Master.",11,0,0,1,"N","N","N","N","2622",7.2292,"C"
1232,NA,"B","male","Mr.","Mr.",18,0,0,1,"N","N","N","N","C.A. 15185",10.5,"S"
1233,NA,"C","male","Mr.","Mr.",32,0,0,1,"N","N","N","N","350403",7.5792,"S"
1234,NA,"C","male","Mr.","Mr.",34,1,9,11,"N","Y","Y","P","CA. 2343",69.55,"S"
1235,NA,"A","female","Mrs.","Mrs.",58,0,1,2,"N","Y","N","P","PC 17755",512.3292,"C"
1236,NA,"C","male","Master.","Master.",5,1,1,3,"Y","N","Y","C","A/5. 851",14.5,"S"
1237,NA,"C","female","Miss.","Miss.",16,0,0,1,"N","N","N","N","348125",7.65,"S"
1238,NA,"B","male","Mr.","Mr.",26,0,0,1,"N","N","N","N","237670",13,"S"
1239,NA,"C","female","Mrs.","Mrs.",38,0,0,1,"N","N","N","N","2688",7.2292,"C"
1240,NA,"B","male","Mr.","Mr.",24,0,0,1,"N","N","N","N","248726",13.5,"S"
1241,NA,"B","female","Miss.","Miss.",31,0,0,1,"N","N","N","N","F.C.C. 13528",21,"S"
1242,NA,"A","female","Mrs.","Mrs.",45,0,1,2,"N","Y","N","P","PC 17759",63.3583,"C"
1243,NA,"B","male","Mr.","Mr.",25,0,0,1,"N","N","N","N","F.C.C. 13540",10.5,"S"
1244,NA,"B","male","Mr.","Mr.",18,0,0,1,"N","N","N","N","S.O.C. 14879",73.5,"S"
1245,NA,"B","male","Mr.","Mr.",49,1,2,4,"N","Y","Y","P","220845",65,"S"
1246,NA,"C","female","Miss.","Miss.",1,1,2,4,"Y","N","Y","C","C.A. 2315",20.575,"S"
1247,NA,"A","male","Mr.","Mr.",50,0,0,1,"N","N","N","N","113044",26,"S"
1248,NA,"A","female","Mrs.","Mrs.",59,2,0,3,"N","N","Y","N","11769",51.4792,"S"
1249,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","1222",7.8792,"S"
1250,NA,"C","male","Mr.","Mr.",37,0,0,1,"N","N","N","N","368402",7.75,"Q"
1251,NA,"C","female","Mrs.","Mrs.",30,1,0,2,"N","N","Y","N","349910",15.55,"S"
1252,NA,"C","male","Master.","Master.",14,8,2,11,"Y","N","Y","C","CA. 2343",69.55,"S"
1253,NA,"B","female","Mrs.","Mrs.",24,1,1,3,"N","Y","Y","P","S.C./PARIS 2079",37.0042,"C"
1254,NA,"B","female","Mrs.","Mrs.",31,0,0,1,"N","N","N","N","CA 31352",21,"S"
1255,NA,"C","male","Mr.","Mr.",27,0,0,1,"N","N","N","N","315083",8.6625,"S"
1256,NA,"A","female","Mrs.","Mrs.",25,1,0,2,"N","N","Y","N","11765",55.4417,"C"
1257,NA,"C","female","Mrs.","Mrs.",34,1,9,11,"N","Y","Y","P","CA. 2343",69.55,"S"
1258,NA,"C","male","Mr.","Mr.",25,1,0,2,"N","N","Y","N","2689",14.4583,"C"
1259,NA,"C","female","Miss.","Miss.",22,0,0,1,"N","N","N","N","3101295",39.6875,"S"
1260,NA,"A","female","Mrs.","Mrs.",45,0,1,2,"N","Y","N","P","112378",59.4,"C"
1261,NA,"B","male","Mr.","Mr.",29,0,0,1,"N","N","N","N","SC/PARIS 2147",13.8583,"C"
1262,NA,"B","male","Mr.","Mr.",21,1,0,2,"N","N","Y","N","28133",11.5,"S"
1263,NA,"A","female","Miss.","Miss.",31,0,0,1,"N","N","N","N","16966",134.5,"C"
1264,NA,"A","male","Mr.","Mr.",49,0,0,1,"N","N","N","N","112058",0,"S"
1265,NA,"B","male","Mr.","Mr.",44,0,0,1,"N","N","N","N","248746",13,"S"
1266,NA,"A","female","Mrs.","Mrs.",54,1,1,3,"N","Y","Y","P","33638",81.8583,"S"
1267,NA,"A","female","Miss.","Miss.",45,0,0,1,"N","N","N","N","PC 17608",262.375,"C"
1268,NA,"C","female","Miss.","Miss.",22,2,0,3,"N","N","Y","N","315152",8.6625,"S"
1269,NA,"B","male","Mr.","Mr.",21,0,0,1,"N","N","N","N","29107",11.5,"S"
1270,NA,"A","male","Mr.","Mr.",55,0,0,1,"N","N","N","N","680",50,"S"
1271,NA,"C","male","Master.","Master.",5,4,2,7,"Y","N","Y","C","347077",31.3875,"S"
1272,NA,"C","male","Mr.","Mr.",37,0,0,1,"N","N","N","N","366713",7.75,"Q"
1273,NA,"C","male","Mr.","Mr.",26,0,0,1,"N","N","N","N","330910",7.8792,"Q"
1274,NA,"C","female","Mrs.","Mrs.",30,0,0,1,"N","N","N","N","364498",14.5,"S"
1275,NA,"C","female","Mrs.","Mrs.",19,1,0,2,"N","N","Y","N","376566",16.1,"S"
1276,NA,"B","male","Mr.","Mr.",31,0,0,1,"N","N","N","N","SC/PARIS 2159",12.875,"S"
1277,NA,"B","female","Miss.","Miss.",24,1,2,4,"Y","N","Y","C","220845",65,"S"
1278,NA,"C","male","Mr.","Mr.",24,0,0,1,"N","N","N","N","349911",7.775,"S"
1279,NA,"B","male","Mr.","Mr.",57,0,0,1,"N","N","N","N","244346",13,"S"
1280,NA,"C","male","Mr.","Mr.",21,0,0,1,"N","N","N","N","364858",7.75,"Q"
1281,NA,"C","male","Master.","Master.",6,3,1,5,"Y","N","Y","C","349909",21.075,"S"
1282,NA,"A","male","Mr.","Mr.",23,0,0,1,"N","N","N","N","12749",93.5,"S"
1283,NA,"A","female","Mrs.","Mrs.",51,0,1,2,"N","Y","N","P","PC 17592",39.4,"S"
1284,NA,"C","male","Master.","Master.",13,0,2,3,"Y","N","N","C","C.A. 2673",20.25,"S"
1285,NA,"B","male","Mr.","Mr.",47,0,0,1,"N","N","N","N","C.A. 30769",10.5,"S"
1286,NA,"C","male","Mr.","Mr.",29,3,1,5,"Y","N","Y","C","315153",22.025,"S"
1287,NA,"A","female","Mrs.","Mrs.",18,1,0,2,"N","N","Y","N","13695",60,"S"
1288,NA,"C","male","Mr.","Mr.",24,0,0,1,"N","N","N","N","371109",7.25,"Q"
1289,NA,"A","female","Mrs.","Mrs.",48,1,1,3,"N","Y","Y","P","13567",79.2,"C"
1290,NA,"C","male","Mr.","Mr.",22,0,0,1,"N","N","N","N","347065",7.775,"S"
1291,NA,"C","male","Mr.","Mr.",31,0,0,1,"N","N","N","N","21332",7.7333,"Q"
1292,NA,"A","female","Miss.","Miss.",30,0,0,1,"N","N","N","N","36928",164.8667,"S"
1293,NA,"B","male","Mr.","Mr.",38,1,0,2,"N","N","Y","N","28664",21,"S"
1294,NA,"A","female","Miss.","Miss.",22,0,1,2,"Y","N","N","C","112378",59.4,"C"
1295,NA,"A","male","Mr.","Mr.",17,0,0,1,"N","N","N","N","113059",47.1,"S"
1296,NA,"A","male","Mr.","Mr.",43,1,0,2,"N","N","Y","N","17765",27.7208,"C"
1297,NA,"B","male","Mr.","Mr.",20,0,0,1,"N","N","N","N","SC/PARIS 2166",13.8625,"C"
1298,NA,"B","male","Mr.","Mr.",23,1,0,2,"N","N","Y","N","28666",10.5,"S"
1299,NA,"A","male","Mr.","Mr.",50,1,1,3,"N","Y","Y","P","113503",211.5,"C"
1300,NA,"C","female","Miss.","Miss.",23,0,0,1,"N","N","N","N","334915",7.7208,"Q"
1301,NA,"C","female","Miss.","Miss.",3,1,1,3,"Y","N","Y","C","SOTON/O.Q. 3101315",13.775,"S"
1302,NA,"C","female","Miss.","Miss.",23,0,0,1,"N","N","N","N","365237",7.75,"Q"
1303,NA,"A","female","Mrs.","Mrs.",37,1,0,2,"N","N","Y","N","19928",90,"Q"
1304,NA,"C","female","Miss.","Miss.",28,0,0,1,"N","N","N","N","347086",7.775,"S"
1305,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","A.5. 3236",8.05,"S"
1306,NA,"A","female","Dona.","Mrs.",39,0,0,1,"N","N","N","N","PC 17758",108.9,"C"
1307,NA,"C","male","Mr.","Mr.",38,0,0,1,"N","N","N","N","SOTON/O.Q. 3101262",7.25,"S"
1308,NA,"C","male","Mr.","Mr.",28,0,0,1,"N","N","N","N","359309",8.05,"S"
1309,NA,"C","male","Master.","Master.",4,1,1,3,"Y","N","Y","C","2668",22.3583,"C"
